Timestamp	datatype	data
721750474	accel	15.948163, 4.896014, -0.016749758
721750494	accel	14.896218, 4.959424, 1.0139586
721750481	orientation	3.097166, -0.5899134, -1.2625693
721750514	accel	13.72882, 4.9103713, 1.8026928
721750501	orientation	3.1064653, -0.6068262, -1.2573749
721750534	accel	13.451253, 4.9319067, 2.3114667
721750521	orientation	3.119216, -0.6274559, -1.2541969
721750554	accel	13.452449, 4.933103, 2.4394827
721750542	orientation	3.1324117, -0.65123874, -1.2572248
721750574	accel	13.060924, 4.9749775, 2.5259235
721750562	orientation	-3.1361651, -0.67953277, -1.2647073
721750594	accel	12.458829, 4.927121, 2.7352953
721750582	orientation	-3.1168628, -0.7131374, -1.2716573
721750615	accel	12.633804, 4.922335, 2.8453653
721750602	orientation	-3.0925357, -0.751347, -1.276058
721750622	orientation	-3.0643742, -0.79453695, -1.2790487
721750635	accel	12.144173, 4.7162533, 3.4630125
721750655	accel	11.309676, 4.4051867, 4.2050867
721750642	orientation	-3.030652, -0.8435553, -1.2793602
721750675	accel	10.980663, 4.1632123, 4.0938206
721750662	orientation	-2.9922554, -0.89783525, -1.277583
721750695	accel	10.275378, 3.781557, 4.453043
721750683	orientation	-2.9512253, -0.9563078, -1.2749637
721750715	accel	8.676076, 3.2847474, 4.942674
721750703	orientation	-2.9011414, -1.019884, -1.2643933
721750735	accel	6.863812, 2.8465617, 4.805087
721750723	orientation	-2.8399613, -1.0876596, -1.2433026
721750756	accel	6.383752, 2.7149563, 4.5738807
721750743	orientation	-2.7729967, -1.1557466, -1.217168
721750776	accel	6.283253, 2.5905297, 4.827819
721750763	orientation	-2.696808, -1.221697, -1.1857393
721750783	orientation	-2.58585, -1.2877594, -1.1253114
721750796	accel	4.7715874, 2.2468605, 5.229813
721750816	accel	2.0865414, 1.8086748, 4.982156
721750803	orientation	-2.40114, -1.3541735, -0.9927062
721750836	accel	-0.15672988, 1.7416757, 4.597809
721750824	orientation	-2.0882905, -1.4122359, -0.7284045
721750856	accel	-1.7644076, 1.9669002, 4.430311
721750844	orientation	-1.5907773, -1.445952, -0.27869153
721750877	accel	-1.9944177, 2.3569303, 3.702594
721750864	orientation	-1.0251634, -1.4426332, 0.23379037
721750884	orientation	-0.629245, -1.4110849, 0.5727284
721750897	accel	-2.181058, 2.7329025, 3.789932
721750917	accel	-3.2321053, 3.042773, 4.6229334
721750904	orientation	-0.39590445, -1.3655418, 0.747651
721750937	accel	-3.638885, 3.362514, 4.4004006
721750924	orientation	-0.25254023, -1.3154992, 0.8341833
721750945	orientation	-0.1600042, -1.2663401, 0.8728368
721750957	accel	-3.8425741, 3.6523447, 4.842176
721750977	accel	-5.0192447, 3.606582, 4.9977093
721750965	orientation	-0.09024855, -1.2176702, 0.88725376
721750997	accel	-6.7226353, 3.510869, 5.1388855
721750985	orientation	-0.028233463, -1.1676967, 0.8932484
721751018	accel	-7.57119, 4.0244284, 5.8821564
721751005	orientation	0.020591732, -1.1168905, 0.88980716
721751025	orientation	0.05633394, -1.0672975, 0.8784586
721751038	accel	-8.579166, 4.49731, 7.0148587
721751058	accel	-9.875777, 4.8158545, 7.7700934
721751045	orientation	0.0865748, -1.0196302, 0.86567175
721751078	accel	-10.808081, 5.1675997, 7.5810604
721751065	orientation	0.11641938, -0.9763827, 0.85570043
721751098	accel	-12.109477, 5.5686965, 7.4048886
721751086	orientation	0.1462887, -0.9374522, 0.8487005
721751118	accel	-13.330415, 5.764908, 7.251748
721751106	orientation	0.17429744, -0.90173, 0.84440756
721751138	accel	-13.885849, 6.230611, 7.6540413
721751126	orientation	0.19488679, -0.87167025, 0.83902436
721751159	accel	-13.452449, 6.7334027, 7.681559
721751146	orientation	0.20855159, -0.8495136, 0.83069444
721751179	accel	-13.013067, 7.1512494, 7.5436726
721751166	orientation	0.21914198, -0.8349446, 0.8231802
721751199	accel	-12.366706, 7.501798, 6.8614187
721751186	orientation	0.22623032, -0.826844, 0.8176749
721751219	accel	-10.895419, 7.730612, 6.238986
721751206	orientation	0.22926944, -0.8255579, 0.8133628
721751239	accel	-9.816854, 8.054839, 6.5886374
721751227	orientation	0.22701679, -0.828089, 0.80858064
721751247	orientation	0.22317187, -0.8313047, 0.80692023
721751259	accel	-9.929616, 8.09791, 7.1225357
721751279	accel	-10.3232355, 7.6851482, 6.832705
721751267	orientation	0.2206948, -0.83576524, 0.8118196
721751287	orientation	0.21717042, -0.843406, 0.8204251
721751300	accel	-10.572388, 7.361818, 6.71426
721751320	accel	-10.461122, 7.2122664, 6.329913
721751307	orientation	0.21128798, -0.85529405, 0.8297803
721751327	orientation	0.20179716, -0.8718706, 0.83769625
721751340	accel	-9.596714, 7.111768, 6.36102
721751360	accel	-8.829515, 6.8339014, 6.680761
721751348	orientation	0.18806636, -0.8925223, 0.8438042
721751380	accel	-8.993423, 6.448358, 6.7226353
721751368	orientation	0.17354758, -0.9154547, 0.8521028
721751388	orientation	0.1596484, -0.94115365, 0.86421376
721751400	accel	-9.11785, 6.1181483, 6.2772713
721751421	accel	-8.670094, 5.905187, 5.9913287
721751408	orientation	0.14234845, -0.97138244, 0.875276
721751428	orientation	0.120595984, -1.0072148, 0.88297004
721751441	accel	-7.3486576, 5.648856, 5.198706
721751461	accel	-6.4220366, 5.4107704, 5.2633123
721751448	orientation	0.09368522, -1.0472538, 0.88646245
721751481	accel	-6.4459653, 5.0132627, 5.3075795
721751468	orientation	0.064208, -1.087606, 0.88883805
721751501	accel	-6.826723, 4.5535417, 5.030012
721751489	orientation	0.031085169, -1.1282686, 0.891689
721751509	orientation	-0.019046599, -1.1738852, 0.8825013
721751521	accel	-5.517251, 4.1955156, 4.6935215
721751529	orientation	-0.09661403, -1.2259248, 0.8468865
721751541	accel	-3.3469608, 4.1201415, 5.0599227
721751549	orientation	-0.20135632, -1.2786946, 0.78247344
721751562	accel	-2.630011, 3.7444685, 5.6069818
721751582	accel	-4.091428, 2.8692935, 5.705087
721751569	orientation	-0.32933068, -1.3265742, 0.69554836
721751602	accel	-4.145266, 2.1535404, 4.3908296
721751589	orientation	-0.51061004, -1.370482, 0.56129026
721751609	orientation	-0.8528107, -1.410573, 0.27289787
721751622	accel	-0.13280165, 2.0051854, 3.522833
721751642	accel	3.3960135, 2.3892334, 5.0802617
721751630	orientation	-1.4130466, -1.4231945, -0.23394829
721751662	accel	3.7719858, 2.5136602, 6.322735
721751650	orientation	-1.9033936, -1.3949289, -0.6781525
721751682	accel	3.7145581, 2.4059832, 4.1811585
721751670	orientation	-2.192475, -1.3495076, -0.922909
721751690	orientation	-2.3922412, -1.2949903, -1.0675579
721751703	accel	5.482555, 2.4335005, 2.7364917
721751723	accel	7.69113, 3.0885358, 4.039982
721751710	orientation	-2.5346854, -1.231399, -1.1478753
721751730	orientation	-2.6273525, -1.16674, -1.1819239
721751743	accel	8.763713, 3.740879, 5.185546
721751751	orientation	-2.6958778, -1.1061906, -1.193654
721751763	accel	10.027721, 4.1931224, 4.493721
721751783	accel	13.210773, 5.2334023, 3.7097723
721751771	orientation	-2.764023, -1.0468467, -1.2056692
721751803	accel	15.207285, 6.393323, 4.4135613
721751791	orientation	-2.831066, -0.99029547, -1.2228321
721751811	orientation	-2.882227, -0.94511074, -1.2336121
721751824	accel	14.910575, 6.739385, 3.5551362
721751831	orientation	-2.9195068, -0.91467774, -1.2312622
721751844	accel	13.344772, 6.48096, 1.8565313
721751851	orientation	-2.950897, -0.8910351, -1.2195492
721751864	accel	14.023437, 6.7130637, 0.7432705
721751884	accel	14.933307, 7.1285176, 1.9824536
721751871	orientation	-2.9841292, -0.868141, -1.2112103
721751892	orientation	-3.0124757, -0.8491601, -1.2090087
721751904	accel	15.269499, 7.3175507, 2.1308086
721751924	accel	14.870794, 7.172785, 1.7871394
721751912	orientation	-3.03404, -0.8375456, -1.2086476
721751944	accel	14.447265, 6.9822564, 0.97926265
721751932	orientation	-3.0504646, -0.8327317, -1.2076911
721751965	accel	14.273486, 6.983453, 0.70618176
721751952	orientation	-3.0646572, -0.83210725, -1.2086011
721751985	accel	13.689339, 7.030412, 1.2675978
721751972	orientation	-3.0743942, -0.83515316, -1.2109385
721752005	accel	12.993924, 7.0133634, 1.2771691
721751992	orientation	-3.0764942, -0.84268945, -1.2124444
721752025	accel	12.719946, 6.9499536, 1.0307083
721752012	orientation	-3.0741448, -0.85404587, -1.2149079
721752033	orientation	-3.0703745, -0.86745673, -1.2214087
721752045	accel	12.973585, 7.036394, 1.6220347
721752053	orientation	-3.0625703, -0.8837891, -1.2308921
721752065	accel	12.870694, 6.975078, 2.4275186
721752085	accel	12.200404, 6.7118673, 2.4681966
721752073	orientation	-3.0467522, -0.9061887, -1.2378802
721752093	orientation	-3.0256448, -0.9347438, -1.2417715
721752106	accel	11.301301, 6.40768, 2.6491537
721752126	accel	10.385748, 6.114559, 2.9590242
721752113	orientation	-2.9995193, -0.968305, -1.2424572
721752146	accel	9.776176, 5.866603, 3.01047
721752133	orientation	-2.967438, -1.0052961, -1.240193
721752166	accel	9.564411, 5.681159, 3.5336008
721752153	orientation	-2.929748, -1.0442848, -1.2351141
721752186	accel	8.949157, 5.4167523, 4.5619164
721752174	orientation	-2.88481, -1.0857435, -1.2262259
721752206	accel	8.40449, 5.0084767, 4.7425747
721752194	orientation	-2.827446, -1.131413, -1.2092469
721752227	accel	6.910472, 4.4721856, 5.0886364
721752214	orientation	-2.7552762, -1.1817901, -1.1785902
721752247	accel	4.99412, 3.9670007, 5.0288157
721752234	orientation	-2.6641512, -1.2358203, -1.1286806
721752267	accel	3.999304, 3.6810586, 4.7799625
721752254	orientation	-2.5509202, -1.2898625, -1.0580715
721752274	orientation	-2.4002132, -1.3401823, -0.95287496
721752287	accel	3.7516468, 3.5001013, 5.052744
721752295	orientation	-2.1774795, -1.3850332, -0.7798192
721752307	accel	2.7843482, 3.2093735, 5.553143
721752327	accel	0.44057846, 2.7795627, 5.341378
721752315	orientation	-1.829161, -1.4207366, -0.48434803
721752335	orientation	-1.3450755, -1.4349638, -0.05483781
721752347	accel	-1.6842481, 2.801098, 4.2891345
721752355	orientation	-0.89393926, -1.4206711, 0.34169683
721752368	accel	-1.6292131, 3.205784, 3.3613176
721752388	accel	0.124426775, 3.7432718, 3.9406798
721752375	orientation	-0.605436, -1.3891577, 0.57375544
721752408	accel	0.42622152, 4.0148573, 5.526822
721752395	orientation	-0.42090404, -1.3481889, 0.69636947
721752428	accel	-1.4497514, 3.7181473, 6.3418775
721752415	orientation	-0.26990703, -1.2980508, 0.7815024
721752448	accel	-5.302794, 3.1902308, 7.004988
721752436	orientation	-0.13787551, -1.2383, 0.85181564
721752456	orientation	-0.029832691, -1.1736739, 0.90399534
721752468	accel	-9.609875, 2.96381, 6.983453
721752476	orientation	0.054831572, -1.1112467, 0.93408
721752488	accel	-11.916555, 3.5144582, 7.2038918
721752496	orientation	0.11881428, -1.0549705, 0.9464025
721752509	accel	-13.539787, 4.139284, 7.652845
721752529	accel	-15.243177, 4.6492543, 7.6181493
721752516	orientation	0.17161222, -1.0061089, 0.950476
721752549	accel	-16.466509, 5.2250276, 6.9882383
721752536	orientation	0.21846345, -0.96528506, 0.952734
721752569	accel	-16.861624, 5.809175, 6.6017976
721752556	orientation	0.25837415, -0.9330366, 0.95396924
721752577	orientation	0.2884706, -0.9090071, 0.9542682
721752589	accel	-16.65225, 6.212665, 6.443572
721752609	accel	-15.634703, 6.6628146, 6.177969
721752597	orientation	0.30799586, -0.8933548, 0.953888
721752630	accel	-14.00549, 7.1010003, 5.948258
721752617	orientation	0.31805304, -0.88559383, 0.9528848
721752650	accel	-12.734303, 7.3079796, 5.736194
721752637	orientation	0.32261378, -0.8844769, 0.9537268
721752670	accel	-11.905788, 7.534101, 5.2740803
721752657	orientation	0.3229273, -0.8888714, 0.95737696
721752690	accel	-10.513763, 7.6683984, 4.2424746
721752677	orientation	0.3213836, -0.89952, 0.9639418
721752698	orientation	0.31599995, -0.91536707, 0.97049695
721752710	accel	-8.800801, 7.760522, 3.8114674
721752730	accel	-8.159226, 7.778468, 4.62413
721752718	orientation	0.30627897, -0.9323363, 0.9753802
721752738	orientation	0.29724094, -0.9478071, 0.9835211
721752750	accel	-8.742178, 7.556833, 5.044369
721752771	accel	-9.175279, 7.178767, 4.8182473
721752758	orientation	0.28990188, -0.96417373, 0.99718976
721752791	accel	-9.249456, 6.884151, 5.101797
721752778	orientation	0.27907622, -0.98474044, 1.0104564
721752811	accel	-9.08794, 6.4268227, 4.7688956
721752798	orientation	0.2683993, -1.009753, 1.0240024
721752831	accel	-8.752945, 6.067899, 4.371687
721752818	orientation	0.25758377, -1.0382396, 1.0397651
721752839	orientation	0.23939945, -1.0702186, 1.0525415
721752851	accel	-8.643773, 5.8618174, 4.6815577
721752859	orientation	0.21548606, -1.1078581, 1.0609069
721752871	accel	-7.583453, 5.681159, 4.2711883
721752891	accel	-6.40768, 5.5304112, 4.2831526
721752879	orientation	0.18359236, -1.151199, 1.0625368
721752899	orientation	0.14192271, -1.1983223, 1.0554968
721752912	accel	-5.358128, 5.3449674, 4.685147
721752932	accel	-5.1496534, 4.9749775, 5.1496534
721752919	orientation	0.09077673, -1.2461678, 1.0408725
721752952	accel	-5.433502, 4.4614177, 4.9139605
721752939	orientation	0.026792262, -1.2943391, 1.0179803
721752959	orientation	-0.070158936, -1.3466144, 0.9673062
721752972	accel	-4.54397, 3.8916268, 4.3537407
721752992	accel	-2.1260228, 3.6595232, 4.6779685
721752980	orientation	-0.25014746, -1.4042943, 0.83492434
721753012	accel	-0.02751746, 3.388835, 5.4550376
721753000	orientation	-0.626638, -1.4567609, 0.5035869
721753032	accel	-1.16351, 2.734099, 6.6592255
721753020	orientation	-1.2983265, -1.4787439, -0.12337916
721753040	orientation	-1.9402931, -1.4565233, -0.7164124
721753053	accel	-1.0259227, 1.7356937, 5.111368
721753060	orientation	-2.337661, -1.4024558, -1.0558
721753073	accel	1.6399808, 1.3716856, 4.200301
721753093	accel	5.8654065, 1.8756739, 4.7246284
721753080	orientation	-2.5659566, -1.3263204, -1.2250901
721753101	orientation	-2.6970708, -1.2444317, -1.304914
721753113	accel	7.7473617, 2.400001, 6.0631137
721753133	accel	6.9738817, 2.3688943, 5.8019967
721753121	orientation	-2.7719564, -1.1720644, -1.3330026
721753153	accel	7.5053873, 2.115255, 3.9394834
721753141	orientation	-2.8271422, -1.1072545, -1.3344291
721753174	accel	9.558429, 2.5052853, 3.6233318
721753161	orientation	-2.8799322, -1.0428118, -1.3222996
721753194	accel	11.916555, 3.3026934, 4.9977093
721753181	orientation	-2.9317286, -0.9759507, -1.3088154
721753214	accel	13.734802, 3.929912, 4.9989057
721753201	orientation	-2.9803607, -0.91233325, -1.3012414
721753234	accel	14.168202, 4.112963, 4.0351963
721753221	orientation	-3.0237498, -0.85812664, -1.2963156
721753254	accel	15.516258, 4.505685, 2.7652056
721753242	orientation	-3.0623033, -0.8115116, -1.2877245
721753274	accel	16.658234, 4.9785666, 2.62044
721753262	orientation	-3.0993466, -0.7703259, -1.278203
721753294	accel	16.720446, 5.270491, 2.5689943
721753282	orientation	-3.1327162, -0.7369268, -1.2697214
721753315	accel	15.872789, 5.1412787, 1.6770695
721753302	orientation	3.1237617, -0.71362394, -1.2601131
721753335	accel	15.842878, 5.2166524, 1.1359925
721753322	orientation	3.1013453, -0.6973778, -1.2498995
721753355	accel	15.567704, 5.3449674, 1.6591234
721753342	orientation	3.0812488, -0.68519473, -1.2426672
721753375	accel	16.023836, 5.4610195, 1.11685
721753362	orientation	3.0656939, -0.67707384, -1.2390399
721753395	accel	16.768303, 5.627321, 0.59970117
721753383	orientation	3.0523748, -0.6731563, -1.2412674
721753415	accel	17.111673, 5.749355, 0.64875406
721753403	orientation	3.0416622, -0.67409486, -1.2486794
721753435	accel	16.510775, 5.8450675, 1.1778669
721753423	orientation	3.0387752, -0.6820743, -1.2556404
721753443	orientation	3.0460508, -0.69845945, -1.2569621
721753456	accel	15.661024, 5.7673006, 1.5000007
721753463	orientation	3.058694, -0.72222215, -1.2569207
721753476	accel	15.161821, 5.742176, 2.1332014
721753496	accel	15.198911, 5.543572, 2.6252255
721753483	orientation	3.0738158, -0.7521732, -1.2612939
721753516	accel	15.190536, 5.1843495, 3.0786655
721753504	orientation	3.0925314, -0.7884497, -1.2703983
721753536	accel	14.497514, 4.6372905, 3.8904305
721753524	orientation	3.117856, -0.83300906, -1.2784771
721753544	orientation	-3.1290522, -0.8874431, -1.278653
721753556	accel	13.387843, 3.9598224, 4.421936
721753564	orientation	-3.0820162, -0.95213705, -1.2681334
721753577	accel	11.380264, 3.1304102, 5.235795
721753597	accel	9.138189, 2.4418755, 5.3353963
721753584	orientation	-3.0248265, -1.0256748, -1.2474374
721753604	orientation	-2.9607847, -1.1036707, -1.221618
721753617	accel	7.9340014, 1.9510478, 4.955835
721753637	accel	6.896115, 1.751247, 5.384449
721753624	orientation	-2.8845785, -1.1832441, -1.186859
721753657	accel	5.5483575, 1.5418751, 5.9638114
721753645	orientation	-2.7765312, -1.2634397, -1.1261077
721753677	accel	3.7073796, 1.3477573, 6.1707907
721753665	orientation	-2.6002219, -1.3432486, -1.0016723
721753685	orientation	-2.2693667, -1.416394, -0.7234565
721753697	accel	0.6798607, 1.096511, 5.899205
721753705	orientation	-1.6060556, -1.4589851, -0.11233681
721753718	accel	-2.2564318, 1.3561323, 5.3159547
721753738	accel	-4.1201415, 1.9426728, 4.7653065
721753725	orientation	-0.86438483, -1.4406153, 0.57326365
721753758	accel	-4.813462, 2.5498517, 4.037589
721753745	orientation	-0.465628, -1.3870996, 0.9103158
721753765	orientation	-0.26502657, -1.3260659, 1.0453503
721753778	accel	-5.8857455, 3.106482, 4.002893
721753798	accel	-7.420442, 3.6364923, 4.8912287
721753786	orientation	-0.14874916, -1.2641077, 1.0946025
721753806	orientation	-0.07289845, -1.2046942, 1.1070936
721753818	accel	-8.717052, 4.1057844, 5.638088
721753838	accel	-9.512965, 4.6971107, 6.6257257
721753826	orientation	-0.01957554, -1.1504791, 1.1022137
721753859	accel	-10.745868, 5.043173, 7.0148587
721753846	orientation	0.02414682, -1.1021452, 1.0919708
721753879	accel	-12.821641, 5.3557353, 7.053144
721753866	orientation	0.06404955, -1.0590115, 1.0821118
721753899	accel	-14.250754, 5.729016, 6.253343
721753886	orientation	0.10458676, -1.0225798, 1.0756637
721753906	orientation	0.14261039, -0.99479926, 1.0719022
721753919	accel	-14.398212, 6.1289163, 5.604589
721753927	orientation	0.17295702, -0.97491044, 1.0685558
721753939	accel	-14.446069, 6.387341, 5.7206407
721753959	accel	-14.325231, 6.5001025, 5.3159547
721753947	orientation	0.19743335, -0.9614496, 1.0682857
721753967	orientation	0.21655633, -0.9542838, 1.071706
721753980	accel	-14.164613, 6.580262, 4.983352
721754000	accel	-14.245969, 6.503692, 4.3812585
721753987	orientation	0.23220006, -0.9523372, 1.0780693
721754007	orientation	0.2463726, -0.9544462, 1.0877979
721754020	accel	-15.164214, 6.3071814, 4.6504507
721754040	accel	-15.734005, 6.0750775, 4.4518466
721754027	orientation	0.2585824, -0.96145684, 1.1016943
721754060	accel	-15.471992, 5.560322, 4.465007
721754048	orientation	0.2655504, -0.9770023, 1.1185907
721754080	accel	-14.800206, 5.1233325, 4.564309
721754068	orientation	0.26308, -1.0034583, 1.1336571
721754100	accel	-13.033406, 4.7727838, 4.1871405
721754088	orientation	0.25376555, -1.041619, 1.1467743
721754108	orientation	0.23357816, -1.090588, 1.1540394
721754121	accel	-11.156535, 4.5116673, 4.5427737
721754128	orientation	0.19844964, -1.1481086, 1.1504047
721754141	accel	-9.87458, 4.0423746, 5.8414783
721754148	orientation	0.15226935, -1.212366, 1.1382911
721754161	accel	-8.649755, 3.106482, 6.4666033
721754181	accel	-7.2493553, 1.9848464, 6.2641106
721754168	orientation	0.08918372, -1.283409, 1.115058
721754189	orientation	-0.019767428, -1.3607231, 1.0524305
721754201	accel	-5.3772707, 1.230509, 6.434001
721754209	orientation	-0.25986028, -1.4412107, 0.86078143
721754221	accel	-3.661916, 0.37238303, 6.7573314
721754241	accel	-0.8258229, -0.41545382, 6.690332
721754229	orientation	-1.0782509, -1.5021224, 0.0918882
721754262	accel	1.9498514, -0.9493524, 6.678368
721754249	orientation	-2.2426863, -1.4628713, -1.0188649
721754282	accel	3.7468612, -1.1850454, 6.879365
721754269	orientation	-2.5949678, -1.3729964, -1.3132889
721754302	accel	5.684748, -1.250848, 6.3011994
721754289	orientation	-2.7401624, -1.2775586, -1.3975788
721754309	orientation	-2.8350215, -1.181183, -1.4275557
721754322	accel	7.990233, -1.1790633, 5.432306
721754342	accel	9.808479, -0.6774679, 5.306383
721754330	orientation	-2.9097495, -1.0864118, -1.4357008
721754362	accel	11.042876, -0.3592225, 5.330312
721754350	orientation	-2.9686296, -0.9968025, -1.4284252
721754370	orientation	-3.0224385, -0.9103154, -1.4169661
721754383	accel	15.087644, 0.6451648, 3.342175
721754403	accel	17.922241, 2.0386848, 3.7277186
721754390	orientation	-3.0807073, -0.82688, -1.4138315
721754410	orientation	-3.1295, -0.7576997, -1.4090616
721754423	accel	17.446968, 2.2636101, 3.5503507
721754430	orientation	3.1178622, -0.7030647, -1.3930445
721754443	accel	18.868004, 2.5088747, 0.13040884
721754463	accel	21.034407, 3.2703903, -0.35563326
721754451	orientation	3.0786815, -0.65572524, -1.3764964
721754471	orientation	3.0410857, -0.6163682, -1.3671157
721754483	accel	22.933111, 4.0555353, -0.75523466
721754503	accel	23.364119, 4.4781675, -1.2053844
721754491	orientation	3.0119433, -0.59002286, -1.3642467
721754511	orientation	2.9917812, -0.58028305, -1.3611923
721754524	accel	22.435104, 4.5296135, -1.6734804
721754531	orientation	2.981402, -0.5854731, -1.3551474
721754544	accel	20.7365, 4.368098, -2.0374885
721754551	orientation	2.9789393, -0.6014229, -1.3474928
721754564	accel	19.16591, 4.4434714, -1.5059828
721754584	accel	17.377575, 4.482953, -0.30299118
721754571	orientation	2.9844642, -0.624913, -1.3411695
721754604	accel	15.710077, 4.482953, 0.7540382
721754592	orientation	2.998077, -0.65470785, -1.3365846
721754624	accel	15.176179, 4.6169515, 1.3513466
721754612	orientation	3.017313, -0.6886948, -1.3353755
721754644	accel	15.247963, 4.4805603, 1.9534405
721754632	orientation	3.039183, -0.7261049, -1.3391039
721754665	accel	15.320944, 4.2556353, 2.5570302
721754652	orientation	3.064123, -0.7685604, -1.3468078
721754685	accel	14.517853, 3.696612, 3.4007993
721754672	orientation	3.094786, -0.81848025, -1.3547428
721754705	accel	12.797713, 3.036791, 4.408776
721754692	orientation	3.1348307, -0.87865657, -1.3561549
721754725	accel	10.476675, 2.2025933, 4.788337
721754712	orientation	-3.096619, -0.94949794, -1.3461921
721754733	orientation	-3.0337727, -1.0284901, -1.3234019
721754745	accel	8.369795, 1.5047864, 4.636094
721754753	orientation	-2.9636748, -1.1116712, -1.2928516
721754765	accel	6.326324, 0.82941216, 4.770391
721754785	accel	5.3629136, 0.71216387, 4.8158545
721754773	orientation	-2.8807168, -1.1944394, -1.2542431
721754806	accel	5.326722, 0.56380886, 4.503292
721754793	orientation	-2.7617416, -1.2747452, -1.1871779
721754813	orientation	-2.560917, -1.3524243, -1.0415027
721754826	accel	3.9670007, 0.18664017, 4.8469615
721754846	accel	0.22612174, -0.3269194, 5.494519
721754833	orientation	-2.155239, -1.4200463, -0.69103533
721754854	orientation	-1.4252951, -1.4444437, -0.01691328
721754866	accel	-3.0690942, -0.32452658, 4.456632
721754874	orientation	-0.8203903, -1.4084005, 0.53183794
721754886	accel	-3.7719858, 0.53389853, 3.708576
721754906	accel	-3.5539398, 1.907977, 4.9845486
721754894	orientation	-0.5330588, -1.3482089, 0.7561404
721754927	accel	-4.196712, 2.7616165, 6.5048885
721754914	orientation	-0.37995932, -1.28082, 0.836709
721754934	orientation	-0.2680279, -1.2099586, 0.8784784
721754947	accel	-6.104988, 2.8956144, 6.847062
721754954	orientation	-0.18444565, -1.1384786, 0.90431374
721754967	accel	-8.886943, 3.075076, 7.728219
721754987	accel	-11.857932, 3.5754752, 8.400901
721754974	orientation	-0.12102722, -1.0717627, 0.91635954
721755007	accel	-14.292628, 4.219743, 8.691629
721754995	orientation	-0.06741675, -1.0133735, 0.9189358
721755015	orientation	-0.019053916, -0.96453726, 0.91789025
721755027	accel	-16.521544, 4.6959143, 8.732606
721755047	accel	-18.09931, 5.250152, 7.9351983
721755035	orientation	0.023620112, -0.9258771, 0.9176049
721755068	accel	-18.609282, 5.730212, 7.852646
721755055	orientation	0.05470219, -0.8991463, 0.9157424
721755088	accel	-17.194525, 6.289235, 7.945966
721755075	orientation	0.06889482, -0.8862844, 0.9068779
721755108	accel	-15.730416, 6.9056864, 8.153244
721755095	orientation	0.07206966, -0.8855802, 0.8945925
721755115	orientation	0.07030769, -0.8920825, 0.8858667
721755128	accel	-15.023038, 7.2206416, 8.400901
721755148	accel	-14.760725, 7.106982, 8.290832
721755136	orientation	0.06568151, -0.9043313, 0.88433695
721755168	accel	-14.497514, 6.745367, 8.154441
721755156	orientation	0.055640474, -0.9246304, 0.88671875
721755188	accel	-14.247165, 6.1289163, 7.978269
721755176	orientation	0.04240884, -0.95394677, 0.8913165
721755209	accel	-13.190434, 5.2573304, 7.0061846
721755196	orientation	0.026912894, -0.99297076, 0.8989562
721755216	orientation	-0.0012935504, -1.0423001, 0.90143204
721755229	accel	-11.652149, 4.523631, 6.9056864
721755249	accel	-10.173684, 3.7803607, 7.906484
721755236	orientation	-0.051261898, -1.1012765, 0.88765574
721755269	accel	-8.872586, 2.679064, 8.542078
721755256	orientation	-0.12215605, -1.168603, 0.854539
721755289	accel	-7.341479, 1.2699906, 8.355437
721755277	orientation	-0.2217141, -1.2425039, 0.795575
721755309	accel	-4.7581277, -0.16749759, 7.5197444
721755297	orientation	-0.39242604, -1.3209511, 0.6731278
721755330	accel	-1.483251, -1.0187442, 7.2936225
721755317	orientation	-0.7435722, -1.3945988, 0.3771685
721755350	accel	1.7297117, -1.5167505, 7.4096746
721755337	orientation	-1.42884, -1.4289067, -0.25063562
721755370	accel	4.688736, -1.7285153, 6.411269
721755357	orientation	-2.108282, -1.390594, -0.87239194
721755390	accel	6.948757, -1.8493528, 5.077869
721755377	orientation	-2.46958, -1.3118831, -1.1722062
721755410	accel	10.150951, -1.3537394, 3.9071803
721755398	orientation	-2.662004, -1.2229832, -1.2980205
721755430	accel	13.163815, 0.041874398, 2.184647
721755418	orientation	-2.781479, -1.1352415, -1.3471026
721755450	accel	13.738391, 1.0127622, 1.8337995
721755438	orientation	-2.8657613, -1.0578878, -1.3578532
721755471	accel	12.881461, 1.3070793, 1.3776677
721755458	orientation	-2.9250677, -0.99559027, -1.3438909
721755478	orientation	-2.9715533, -0.94163024, -1.3191785
721755491	accel	14.757135, 2.2145574, -0.85124665
721755511	accel	17.557037, 3.9574296, -0.39750767
721755498	orientation	-3.0165236, -0.8907903, -1.2955567
721755531	accel	18.126827, 5.0922256, 1.657927
721755518	orientation	-3.051594, -0.84895366, -1.2735275
721755539	orientation	-3.0712678, -0.82255626, -1.2507699
721755551	accel	17.528324, 5.246563, 1.0570294
721755571	accel	18.984056, 5.6584272, -1.1359925
721755559	orientation	-3.0853472, -0.8076336, -1.2307829
721755591	accel	21.157936, 6.77767, -0.8775677
721755579	orientation	-3.0990205, -0.7967469, -1.2171903
721755599	orientation	-3.1001725, -0.7931077, -1.2017226
721755612	accel	22.31307, 7.5640116, 1.1826526
721755632	accel	20.864515, 7.481459, 2.5618157
721755619	orientation	-3.085211, -0.80366355, -1.1835159
721755639	orientation	-3.0596094, -0.8294469, -1.1653495
721755652	accel	18.751654, 7.1476603, 3.114857
721755659	orientation	-3.0243022, -0.8666884, -1.1441331
